Headline,Price,Date,Stock Direction
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,191.68,12/2/2022 13:12,-1
Kanye West Suspended From Twitter After Swastika Tweet ,191.68,12/2/2022 13:12,-1
‘Beaverland’ Review: America’s Original Engineers ,191.68,12/2/2022 13:12,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.16,12/2/2022 13:17,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.16,12/2/2022 13:17,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.16,12/2/2022 13:17,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.16,12/2/2022 13:17,1
Kanye West Suspended From Twitter After Swastika Tweet ,192.16,12/2/2022 13:17,1
‘Beaverland’ Review: America’s Original Engineers ,192.16,12/2/2022 13:17,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.04,12/2/2022 13:22,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.04,12/2/2022 13:22,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.04,12/2/2022 13:22,-1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.04,12/2/2022 13:22,-1
Kanye West Suspended From Twitter After Swastika Tweet ,192.04,12/2/2022 13:22,-1
‘Beaverland’ Review: America’s Original Engineers ,192.04,12/2/2022 13:22,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.23,12/2/2022 13:27,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.23,12/2/2022 13:27,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.23,12/2/2022 13:27,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.23,12/2/2022 13:27,1
Kanye West Suspended From Twitter After Swastika Tweet ,192.23,12/2/2022 13:27,1
‘Beaverland’ Review: America’s Original Engineers ,192.23,12/2/2022 13:27,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.45,12/2/2022 13:31,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.45,12/2/2022 13:31,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.45,12/2/2022 13:31,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.45,12/2/2022 13:31,1
Kanye West Suspended From Twitter After Swastika Tweet ,192.45,12/2/2022 13:31,1
‘Beaverland’ Review: America’s Original Engineers ,192.45,12/2/2022 13:31,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.33,12/2/2022 13:36,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.33,12/2/2022 13:36,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.33,12/2/2022 13:36,-1
Kanye West Suspended From Twitter After Swastika Tweet ,192.33,12/2/2022 13:36,-1
‘Beaverland’ Review: America’s Original Engineers ,192.33,12/2/2022 13:36,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.05,12/2/2022 13:41,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.05,12/2/2022 13:41,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.05,12/2/2022 13:41,-1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.05,12/2/2022 13:41,-1
Kanye West Suspended From Twitter After Swastika Tweet ,192.05,12/2/2022 13:41,-1
‘Beaverland’ Review: America’s Original Engineers ,192.05,12/2/2022 13:41,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.17,12/2/2022 13:46,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.17,12/2/2022 13:46,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.17,12/2/2022 13:46,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.17,12/2/2022 13:46,1
Kanye West Suspended From Twitter After Swastika Tweet ,192.17,12/2/2022 13:46,1
‘Beaverland’ Review: America’s Original Engineers ,192.17,12/2/2022 13:46,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,192.82,12/2/2022 13:51,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,192.82,12/2/2022 13:51,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,192.82,12/2/2022 13:51,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,192.82,12/2/2022 13:51,1
Kanye West Suspended From Twitter After Swastika Tweet ,192.82,12/2/2022 13:51,1
‘Beaverland’ Review: America’s Original Engineers ,192.82,12/2/2022 13:51,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,193.32,12/2/2022 13:56,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,193.32,12/2/2022 13:56,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,193.32,12/2/2022 13:56,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,193.32,12/2/2022 13:56,1
Kanye West Suspended From Twitter After Swastika Tweet ,193.32,12/2/2022 13:56,1
‘Beaverland’ Review: America’s Original Engineers ,193.32,12/2/2022 13:56,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,193.55,12/2/2022 14:01,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,193.55,12/2/2022 14:01,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,193.55,12/2/2022 14:01,1
Twitter Reportedly Unveils Lucrative Plan To Win Back Fleeing Advertisers As Musk Begs People To Tweet More ,193.55,12/2/2022 14:01,1
Kanye West Suspended From Twitter After Swastika Tweet ,193.55,12/2/2022 14:01,1
‘Beaverland’ Review: America’s Original Engineers ,193.55,12/2/2022 14:01,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.08,12/2/2022 14:06,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.08,12/2/2022 14:06,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.08,12/2/2022 14:06,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.08,12/2/2022 14:06,1
‘Beaverland’ Review: America’s Original Engineers ,194.08,12/2/2022 14:06,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.36,12/2/2022 14:10,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.36,12/2/2022 14:10,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.36,12/2/2022 14:10,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.36,12/2/2022 14:10,1
‘Beaverland’ Review: America’s Original Engineers ,194.36,12/2/2022 14:10,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.84,12/2/2022 14:15,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.84,12/2/2022 14:15,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.84,12/2/2022 14:15,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.84,12/2/2022 14:15,1
‘Beaverland’ Review: America’s Original Engineers ,194.84,12/2/2022 14:15,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.76,12/2/2022 14:20,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.76,12/2/2022 14:20,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.76,12/2/2022 14:20,-1
Kanye West Suspended From Twitter After Swastika Tweet ,194.76,12/2/2022 14:20,-1
‘Beaverland’ Review: America’s Original Engineers ,194.76,12/2/2022 14:20,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.46,12/2/2022 14:25,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.46,12/2/2022 14:25,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.46,12/2/2022 14:25,-1
Kanye West Suspended From Twitter After Swastika Tweet ,194.46,12/2/2022 14:25,-1
‘Beaverland’ Review: America’s Original Engineers ,194.46,12/2/2022 14:25,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.45,12/2/2022 14:30,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.45,12/2/2022 14:30,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.45,12/2/2022 14:30,-1
Kanye West Suspended From Twitter After Swastika Tweet ,194.45,12/2/2022 14:30,-1
‘Beaverland’ Review: America’s Original Engineers ,194.45,12/2/2022 14:30,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.19,12/2/2022 14:35,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.19,12/2/2022 14:35,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.19,12/2/2022 14:35,-1
Kanye West Suspended From Twitter After Swastika Tweet ,194.19,12/2/2022 14:35,-1
‘Beaverland’ Review: America’s Original Engineers ,194.19,12/2/2022 14:35,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.26,12/2/2022 14:40,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.26,12/2/2022 14:40,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.26,12/2/2022 14:40,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.26,12/2/2022 14:40,1
‘Beaverland’ Review: America’s Original Engineers ,194.26,12/2/2022 14:40,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.32,12/2/2022 14:44,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.32,12/2/2022 14:44,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.32,12/2/2022 14:44,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.32,12/2/2022 14:44,1
‘Beaverland’ Review: America’s Original Engineers ,194.32,12/2/2022 14:44,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,193.97,12/2/2022 14:49,-1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,193.97,12/2/2022 14:49,-1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,193.97,12/2/2022 14:49,-1
Kanye West Suspended From Twitter After Swastika Tweet ,193.97,12/2/2022 14:49,-1
‘Beaverland’ Review: America’s Original Engineers ,193.97,12/2/2022 14:49,-1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.45,12/2/2022 14:54,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.45,12/2/2022 14:54,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.45,12/2/2022 14:54,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.45,12/2/2022 14:54,1
‘Beaverland’ Review: America’s Original Engineers ,194.45,12/2/2022 14:54,1
Hate speech dramatically surges on Twitter following Elon Musk takeover new research shows ,194.84,12/2/2022 14:59,1
Tesla delivers its first electric Semi trucks promising 500 miles of range ,194.84,12/2/2022 14:59,1
Elon Musk Suspends Kanye West On Twitter For ‘Incitement To Violence’ After Swastika Post ,194.84,12/2/2022 14:59,1
Kanye West Suspended From Twitter After Swastika Tweet ,194.84,12/2/2022 14:59,1
‘Beaverland’ Review: America’s Original Engineers ,194.84,12/2/2022 14:59,1
